0,l1,2216323,24,break windows,"tensor(0.9554, dtype=torch.float64)",94.0
0,l1,2113841,5,bend coal,"tensor(0.9550, dtype=torch.float64)",147.0
0,l1,6307798,2,bend coal,"tensor(0.9550, dtype=torch.float64)",188.0
0,l1,8844266,6,bend coal,"tensor(0.9550, dtype=torch.float64)",165.0
0,l1,9205536,12,bend coal,"tensor(0.9551, dtype=torch.float64)",187.0
0,l1,527318,11,bend coal,"tensor(0.9550, dtype=torch.float64)",85.0
0,l1,8249853,22,break windows,"tensor(0.9552, dtype=torch.float64)",107.0
0,l1,7933929,16,break windows,"tensor(0.9552, dtype=torch.float64)",111.0
0,l1,4442932,17,break windows,"tensor(0.9551, dtype=torch.float64)",167.0
0,l1,1753268,8,bend coal,"tensor(0.9551, dtype=torch.float64)",177.0
0,l1,6307798,2,break windows,"tensor(0.9554, dtype=torch.float64)",87.0
0,l1,9205536,12,break windows,"tensor(0.9552, dtype=torch.float64)",81.0
0,l1,5868974,10,break windows,"tensor(0.9552, dtype=torch.float64)",160.0
0,l1,1923158,18,bend coal,"tensor(0.9551, dtype=torch.float64)",170.0
0,l1,9973110,19,break windows,"tensor(0.9552, dtype=torch.float64)",153.0
0,l1,5968429,21,break windows,"tensor(0.9550, dtype=torch.float64)",112.0
0,l1,4545737,27,break windows,"tensor(0.9550, dtype=torch.float64)",191.0
0,l1,2113841,5,break windows,"tensor(0.9553, dtype=torch.float64)",132.0
0,l1,6038597,15,break jokes,"tensor(0.9550, dtype=torch.float64)",150.0
0,l1,527318,11,break windows,"tensor(0.9551, dtype=torch.float64)",132.0
0,l1,7161400,25,break windows,"tensor(0.9551, dtype=torch.float64)",154.0
0,l1,8844266,6,break windows,"tensor(0.9551, dtype=torch.float64)",151.0
0,l1,7564872,9,bend rules,"tensor(2.5615e-12, dtype=torch.float64)",450.0
0,l1,3572773,7,break windows,"tensor(0.9551, dtype=torch.float64)",183.0
0,l1,1753268,8,break windows,"tensor(0.9555, dtype=torch.float64)",90.0
0,l1,2216323,24,break jokes,"tensor(0.9551, dtype=torch.float64)",181.0
0,l1,5598927,4,break jokes,"tensor(0.9550, dtype=torch.float64)",195.0
0,l1,5968429,21,break jokes,"tensor(0.9551, dtype=torch.float64)",102.0
0,l1,4442932,17,break jokes,"tensor(0.9550, dtype=torch.float64)",135.0
0,l1,8249853,22,break jokes,"tensor(0.9551, dtype=torch.float64)",191.0
0,l1,1923158,18,break windows,"tensor(0.9551, dtype=torch.float64)",141.0
0,l1,2884871,23,bend coal,"tensor(7.3311e-13, dtype=torch.float64)",450.0
0,l1,5868974,10,break jokes,"tensor(0.9550, dtype=torch.float64)",170.0
0,l1,6307798,2,break jokes,"tensor(0.9551, dtype=torch.float64)",170.0
0,l1,6340626,20,bend coal,"tensor(2.3625e-13, dtype=torch.float64)",450.0
0,l1,9973110,19,break jokes,"tensor(0.9551, dtype=torch.float64)",157.0
0,l1,6038597,15,bring peace,"tensor(0.9552, dtype=torch.float64)",127.0
0,l1,7161400,25,break jokes,"tensor(0.9553, dtype=torch.float64)",128.0
0,l1,2113841,5,break jokes,"tensor(0.9550, dtype=torch.float64)",146.0
0,l1,5968429,21,bring peace,"tensor(0.9552, dtype=torch.float64)",86.0
0,l1,7564872,9,bend coal,"tensor(0.9551, dtype=torch.float64)",124.0
0,l1,1753268,8,break jokes,"tensor(0.9551, dtype=torch.float64)",128.0
0,l1,8160341,13,bend coal,"tensor(2.7977e-13, dtype=torch.float64)",450.0
0,l1,4558429,1,bend coal,"tensor(4.5725e-13, dtype=torch.float64)",450.0
0,l1,527318,11,break jokes,"tensor(0.9551, dtype=torch.float64)",166.0
0,l1,3486530,26,bend coal,"tensor(1.2487e-13, dtype=torch.float64)",450.0
0,l1,6038597,15,bring boundaries,"tensor(0.9555, dtype=torch.float64)",63.0
0,l1,6340626,20,break windows,"tensor(0.9551, dtype=torch.float64)",71.0
0,l1,6307798,2,bring peace,"tensor(0.9557, dtype=torch.float64)",73.0
0,l1,5598927,4,bring peace,"tensor(0.9550, dtype=torch.float64)",144.0
0,l1,1923158,18,break jokes,"tensor(0.9552, dtype=torch.float64)",105.0
0,l1,5868974,10,bring peace,"tensor(0.9552, dtype=torch.float64)",83.0
0,l1,8844266,6,break jokes,"tensor(0.9551, dtype=torch.float64)",191.0
0,l1,4442932,17,bring peace,"tensor(0.9552, dtype=torch.float64)",127.0
0,l1,2113841,5,bring peace,"tensor(0.9559, dtype=torch.float64)",64.0
0,l1,2216323,24,bring peace,"tensor(0.9551, dtype=torch.float64)",165.0
0,l1,3572773,7,break jokes,"tensor(0.9550, dtype=torch.float64)",187.0
0,l1,9973110,19,bring peace,"tensor(0.9551, dtype=torch.float64)",96.0
0,l1,5968429,21,bring boundaries,"tensor(0.9550, dtype=torch.float64)",69.0
0,l1,2884871,23,break windows,"tensor(0.9551, dtype=torch.float64)",128.0
0,l1,7564872,9,break windows,"tensor(0.9551, dtype=torch.float64)",97.0
0,l1,6307798,2,bring boundaries,"tensor(0.9553, dtype=torch.float64)",61.0
0,l1,527318,11,bring peace,"tensor(0.9550, dtype=torch.float64)",89.0
0,l1,5868974,10,bring boundaries,"tensor(0.9553, dtype=torch.float64)",61.0
0,l1,4442932,17,bring boundaries,"tensor(0.9552, dtype=torch.float64)",62.0
0,l1,5598927,4,bring boundaries,"tensor(0.9552, dtype=torch.float64)",74.0
0,l1,893412,28,break windows,"tensor(1.2333e-15, dtype=torch.float64)",450.0
0,l1,2113841,5,bring boundaries,"tensor(0.9553, dtype=torch.float64)",61.0
0,l1,1753268,8,bring peace,"tensor(0.9550, dtype=torch.float64)",120.0
0,l1,7161400,25,bring peace,"tensor(0.9551, dtype=torch.float64)",137.0
0,l1,6541370,14,break windows,"tensor(2.2584e-15, dtype=torch.float64)",450.0
0,l1,2216323,24,bring boundaries,"tensor(0.9550, dtype=torch.float64)",63.0
0,l1,3486530,26,break windows,"tensor(0.9552, dtype=torch.float64)",96.0
0,l1,9973110,19,bring boundaries,"tensor(0.9552, dtype=torch.float64)",62.0
