mode,id,participant,item,act,rt
l1,6463343,1,bend rules,0.9551020860671997,12.0
l1,6463343,1,bend coal,0.9561660885810852,13.0
l1,679215,3,bend rules,0.9567307829856873,12.0
l1,6463343,1,break windows,0.9582781791687012,12.0
l1,679215,3,bend coal,0.9565986394882202,12.0
l1,6463343,1,break jokes,0.9599488973617554,12.0
l1,679215,3,break windows,0.9587267637252808,12.0
l1,679215,3,break jokes,0.9595215320587158,12.0
l1,6463343,1,bring peace,0.9553670883178711,16.0
l1,4343902,4,bend rules,0.9567506313323975,12.0
l1,679215,3,bring peace,0.9556164145469666,17.0
l1,6463343,1,bring boundaries,0.9596196413040161,15.0
l1,7056020,2,bend rules,0.9552760124206543,12.0
l1,6463343,1,build houses,0.9600176215171814,10.0
l1,4343902,4,bend coal,0.9561299085617065,13.0
l1,8152513,6,bend rules,0.9561583399772644,13.0
l1,6463343,1,build secrets,0.9581441879272461,11.0
l1,7056020,2,bend coal,0.9550759196281433,12.0
l1,4343902,4,break windows,0.9598186612129211,12.0
l1,679215,3,bring boundaries,0.9566383957862854,14.0
l1,4343902,4,break jokes,0.9596991539001465,12.0
l1,679215,3,build houses,0.9594568014144897,10.0
l1,8152513,6,bend coal,0.9562606811523438,12.0
l1,7056020,2,break windows,0.9560602903366089,11.0
l1,6463343,1,burn coal,0.9550098776817322,25.0
l1,679215,3,build secrets,0.9609678387641907,11.0
l1,4343902,4,bring peace,0.9562432765960693,16.0
l1,4343902,4,bring boundaries,0.9574939608573914,14.0
l1,6463343,1,burn smells,0.9555113315582275,20.0
l1,679215,3,burn coal,0.9563368558883667,24.0
l1,8152513,6,break windows,0.9562075734138489,12.0
l1,7056020,2,break jokes,0.958031177520752,12.0
l1,8577766,5,bend rules,0.9571769833564758,12.0
l1,4343902,4,build houses,0.9589690566062927,10.0
l1,679215,3,burn smells,0.9556309580802917,20.0
l1,8152513,6,break jokes,0.9552973508834839,11.0
l1,4343902,4,build secrets,0.9550675749778748,10.0
l1,8577766,5,bend coal,0.9551043510437012,12.0
l1,6463343,1,buy tickets,0.9586917161941528,14.0
l1,679215,3,buy tickets,0.9582673907279968,15.0
l1,679215,3,buy blame,0.9599472880363464,13.0
l1,8577766,5,break windows,0.9576101899147034,12.0
l1,7056020,2,bring peace,0.955978512763977,21.0
l1,6463343,1,buy blame,0.9581009745597839,13.0
l1,8152513,6,bring peace,0.9562049508094788,17.0
l1,679215,3,catch fire,0.9552966356277466,16.0
l1,4343902,4,burn coal,0.9550773501396179,26.0
l1,8577766,5,break jokes,0.9589511156082153,11.0
l1,679215,3,catch bills,0.9590103030204773,11.0
l1,7056020,2,bring boundaries,0.9554121494293213,13.0
l1,4343902,4,burn smells,0.9555402398109436,20.0
l1,8152513,6,bring boundaries,0.9556540250778198,14.0
l1,6463343,1,catch fire,0.9560993313789368,16.0
l1,4343902,4,buy tickets,0.9577081203460693,14.0
l1,7056020,2,build houses,0.9591725468635559,10.0
l1,679215,3,chase dreams,0.956106960773468,16.0
l1,8577766,5,bring peace,0.9554571509361267,17.0
l1,8152513,6,build houses,0.9588100910186768,10.0
l1,4343902,4,buy blame,0.9599899053573608,14.0
l1,679215,3,chase houses,0.9558202624320984,14.0
l1,7056020,2,build secrets,0.9590993523597717,11.0
l1,8577766,5,bring boundaries,0.9572733044624329,14.0
l1,8152513,6,build secrets,0.9579636454582214,11.0
l1,4343902,4,catch fire,0.9553787708282471,17.0
l1,679215,3,crack jokes ,0.9577516317367554,16.0
l1,8577766,5,build houses,0.9601903557777405,10.0
l1,4343902,4,catch bills,0.9551370739936829,11.0
l1,6463343,1,catch bills,0.9551563858985901,11.0
l1,8577766,5,build secrets,0.9609622359275818,11.0
l1,679215,3,crack promises,0.9559444189071655,17.0
l1,4343902,4,chase dreams,0.9556192755699158,15.0
l1,679215,3,cross rivers,0.9577468633651733,12.0
l1,4343902,4,chase houses,0.9569060206413269,15.0
l1,679215,3,cross costs,0.9574763774871826,12.0
l1,6463343,1,chase dreams,0.9568756818771362,15.0
l1,7056020,2,burn coal,0.9554126262664795,27.0
l1,679215,3,cut costs,0.959073007106781,10.0
l1,8152513,6,burn coal,0.9551775455474854,24.0
l1,4343902,4,crack jokes ,0.9561954140663147,17.0
l1,8577766,5,burn coal,0.9563043117523193,25.0
l1,4343902,4,crack promises,0.9554611444473267,16.0
l1,6463343,1,chase houses,0.9568172693252563,16.0
l1,7056020,2,burn smells,0.9567219614982605,23.0
l1,679215,3,cut fire,0.9605003595352173,10.0
l1,4343902,4,cross rivers,0.9577821493148804,12.0
l1,679215,3,drink beer,0.9588017463684082,14.0
l1,8152513,6,burn smells,0.955121636390686,23.0
l1,6463343,1,crack jokes ,0.9552090167999268,16.0
l1,8577766,5,burn smells,0.9564076066017151,23.0
l1,7056020,2,buy tickets,0.9553757905960083,14.0
l1,4343902,4,cross costs,0.956217885017395,12.0
l1,679215,3,drink books,0.9554936289787292,26.0
l1,4343902,4,cut costs,0.9590131044387817,10.0
l1,7056020,2,buy blame,0.9574567079544067,13.0
