mode,id,participant,item,act,rt
l1,6793667,7,chase houses,0.972450852394104,60.0
l1,7056020,2,show beer,0.9716587066650391,51.0
l1,4343902,4,show beer,0.9701387882232666,52.0
l1,679215,3,show beer,0.9717041254043579,53.0
l1,8152513,6,show beer,0.9723232984542847,54.0
l1,6793667,7,drink beer,0.9700214862823486,31.0
l1,8577766,5,show beer,0.9702948331832886,50.0
l1,5088743,8,burn smells,0.9718832969665527,47.0
l1,6463343,1,show beer,0.9713672399520874,53.0
l1,4343902,4,burn smells,0.9707180261611938,47.0
l1,7056020,2,burn smells,0.9707695841789246,49.0
l1,679215,3,burn smells,0.9736900329589844,50.0
l1,8152513,6,burn smells,0.9723682403564453,49.0
l1,8577766,5,burn smells,0.9742123484611511,48.0
l1,5088743,8,mask smells,0.9730290770530701,41.0
l1,6793667,7,show beer,0.9705142974853516,51.0
l1,4343902,4,mask smells,0.9718876481056213,41.0
l1,7056020,2,mask smells,0.9723934531211853,41.0
l1,6463343,1,burn smells,0.9730465412139893,49.0
l1,679215,3,mask smells,0.970979630947113,39.0
l1,8577766,5,mask smells,0.9716446995735168,40.0
l1,8152513,6,mask smells,0.9735443592071533,42.0
l1,6793667,7,burn smells,0.9730849266052246,49.0
l1,5088743,8,crack promises,0.9715054631233215,51.0
l1,6463343,1,mask smells,0.9720141887664795,41.0
l1,4343902,4,crack promises,0.9700828790664673,52.0
l1,7056020,2,crack promises,0.9704009294509888,51.0
l1,679215,3,crack promises,0.9717662930488586,53.0
l1,5088743,8,keep promises,0.9706556797027588,29.0
l1,8577766,5,crack promises,0.9705489873886108,49.0
l1,4343902,4,keep promises,0.9710921049118042,29.0
l1,8152513,6,crack promises,0.9704833030700684,52.0
l1,7056020,2,keep promises,0.9700869917869568,28.0
l1,6793667,7,mask smells,0.9706994891166687,41.0
l1,679215,3,keep promises,0.9709068536758423,28.0
l1,6463343,1,crack promises,0.9710513353347778,49.0
l1,8152513,6,keep promises,0.9700132608413696,28.0
l1,8577766,5,keep promises,0.9700341820716858,29.0
l1,5088743,8,enter contests,0.9706606864929199,34.0
l1,4343902,4,enter contests,0.9705215692520142,37.0
l1,7056020,2,enter contests,0.9706010222434998,35.0
l1,6463343,1,keep promises,0.9709890484809875,29.0
l1,679215,3,enter contests,0.9706059694290161,35.0
l1,6793667,7,crack promises,0.970337986946106,53.0
l1,8577766,5,enter contests,0.9708725810050964,34.0
l1,8152513,6,enter contests,0.970109760761261,37.0
l1,6463343,1,enter contests,0.9703922867774963,37.0
l1,5088743,8,push contests,0.9705067873001099,54.0
l1,4343902,4,push contests,0.9725660085678101,54.0
l1,7056020,2,push contests,0.9712408781051636,50.0
l1,6793667,7,keep promises,0.970875084400177,29.0
l1,679215,3,push contests,0.9708800315856934,52.0
l1,8577766,5,push contests,0.9716604351997375,52.0
l1,5088743,8,earn trust,0.9708377122879028,33.0
l1,7056020,2,earn trust,0.9710754156112671,34.0
l1,4343902,4,earn trust,0.9708527326583862,33.0
l1,6793667,7,enter contests,0.9709681272506714,34.0
l1,8152513,6,push contests,0.9707722663879395,54.0
l1,679215,3,earn trust,0.9703095555305481,33.0
l1,6463343,1,push contests,0.9700849056243896,55.0
l1,8577766,5,earn trust,0.9702557921409607,33.0
l1,8152513,6,earn trust,0.9710022211074829,35.0
l1,6463343,1,earn trust,0.970657229423523,32.0
l1,7056020,2,eat trust,0.9709846377372742,59.0
l1,6793667,7,push contests,0.9720195531845093,53.0
l1,5088743,8,eat trust,0.971421480178833,62.0
l1,4343902,4,eat trust,0.971092700958252,59.0
l1,679215,3,eat trust,0.9716107845306396,57.0
l1,8577766,5,eat trust,0.9713636636734009,59.0
l1,7056020,2,foot bills,0.9709503650665283,27.0
l1,5088743,8,foot bills,0.9700939059257507,27.0
l1,6793667,7,earn trust,0.9704293012619019,35.0
l1,4343902,4,foot bills,0.9701604843139648,27.0
l1,8152513,6,eat trust,0.970181941986084,58.0
l1,679215,3,foot bills,0.9702237844467163,27.0
l1,6463343,1,eat trust,0.9711512327194214,57.0
l1,8577766,5,foot bills,0.9706189036369324,26.0
l1,8152513,6,foot bills,0.9705106616020203,27.0
l1,5088743,8,catch bills,0.9733325242996216,50.0
l1,6463343,1,foot bills,0.9705430269241333,28.0
l1,7056020,2,catch bills,0.9708273410797119,49.0
l1,4343902,4,catch bills,0.9721109867095947,50.0
l1,6793667,7,eat trust,0.971356213092804,61.0
l1,679215,3,catch bills,0.9723101854324341,49.0
l1,8577766,5,catch bills,0.9712110161781311,50.0
l1,6793667,7,foot bills,0.9712396860122681,28.0
l1,8152513,6,catch bills,0.9718047976493835,49.0
l1,5088743,8,fight accounts,0.9721728563308716,48.0
l1,7056020,2,fight accounts,0.974025309085846,49.0
l1,6463343,1,catch bills,0.9740570783615112,50.0
l1,4343902,4,fight accounts,0.9730851650238037,47.0
l1,8577766,5,fight accounts,0.9720779657363892,48.0
l1,679215,3,fight accounts,0.9742119908332825,48.0
l1,6793667,7,catch bills,0.9711878299713135,49.0
l1,5088743,8,freeze accounts,0.9706909656524658,39.0
l1,7056020,2,freeze accounts,0.9703863263130188,38.0
l1,8152513,6,fight accounts,0.9749555587768555,49.0
l1,6463343,1,fight accounts,0.9725493788719177,48.0
l1,4343902,4,freeze accounts,0.9711731672286987,40.0
l1,5088743,8,drive growth,0.970177173614502,22.0
l1,7056020,2,drive growth,0.9710500836372375,23.0
l1,8577766,5,freeze accounts,0.9711870551109314,42.0
l1,679215,3,freeze accounts,0.9704732298851013,39.0
l1,4343902,4,drive growth,0.9710168838500977,23.0
l1,6793667,7,fight accounts,0.972797691822052,48.0
l1,8152513,6,freeze accounts,0.9710432887077332,38.0
l1,8577766,5,drive growth,0.9701107740402222,22.0
l1,6463343,1,freeze accounts,0.9708532691001892,40.0
l1,5088743,8,drop growth,0.970054566860199,39.0
l1,679215,3,drive growth,0.9703959822654724,22.0
l1,7056020,2,drop growth,0.9704874753952026,38.0
l1,8152513,6,drive growth,0.9703290462493896,22.0
l1,6793667,7,freeze accounts,0.9707200527191162,43.0
l1,4343902,4,drop growth,0.9701000452041626,41.0
l1,8577766,5,drop growth,0.9704141616821289,38.0
l1,6463343,1,drive growth,0.9708592295646667,23.0
l1,679215,3,drop growth,0.9705836176872253,38.0
l1,6793667,7,drive growth,0.9705451130867004,22.0
l1,8152513,6,drop growth,0.9700469970703125,37.0
l1,5088743,8,fly kids,0.9710976481437683,50.0
l1,7056020,2,fly kids,0.9711567759513855,47.0
l1,6463343,1,drop growth,0.9702939391136169,39.0
l1,8577766,5,fly kids,0.9702826738357544,49.0
l1,4343902,4,fly kids,0.973312497138977,52.0
l1,5088743,8,teach kids,0.9700108766555786,24.0
l1,7056020,2,teach kids,0.970399022102356,24.0
l1,6793667,7,drop growth,0.9703470468521118,38.0
l1,679215,3,fly kids,0.9712074995040894,51.0
l1,8152513,6,fly kids,0.9723017811775208,52.0
l1,4343902,4,teach kids,0.9711398482322693,25.0
l1,8577766,5,teach kids,0.9702984094619751,24.0
l1,6463343,1,fly kids,0.9725294709205627,52.0
l1,679215,3,teach kids,0.9708545804023743,24.0
l1,8152513,6,teach kids,0.9704303741455078,24.0
l1,5088743,8,buy blame,0.9720069169998169,50.0
