mode,id,participant,item,act,rt
l1,679215,3,kick love,0.9562209844589233,36.0
l1,6463343,1,kick love,0.9552000761032104,36.0
l1,7056020,2,kick love,0.9552976489067078,38.0
l1,4343902,4,kick love,0.9550422430038452,37.0
l1,6463343,1,show love,0.9551117420196533,21.0
l1,679215,3,show love,0.9567316770553589,21.0
l1,7056020,2,show love,0.9564014673233032,22.0
l1,4343902,4,show love,0.9586002826690674,22.0
l1,6463343,1,enter flags,0.9587920308113098,48.0
l1,679215,3,enter flags,0.9578580260276794,48.0
l1,7056020,2,enter flags,0.9557929635047913,47.0
l1,4343902,4,enter flags,0.9551851749420166,47.0
l1,6463343,1,fly flags,0.9560220241546631,27.0
l1,679215,3,fly flags,0.955687403678894,26.0
l1,7056020,2,fly flags,0.9571746587753296,27.0
l1,4343902,4,fly flags,0.9576781392097473,29.0
l1,679215,3,buy tickets,0.9569784998893738,15.0
l1,7056020,2,buy tickets,0.9574609398841858,15.0
l1,6463343,1,buy tickets,0.9561467170715332,15.0
l1,4343902,4,buy tickets,0.9567442536354065,15.0
l1,679215,3,feel tickets,0.9558101892471313,33.0
l1,6463343,1,feel tickets,0.9556367993354797,35.0
l1,7056020,2,feel tickets,0.955786943435669,34.0
l1,4343902,4,feel tickets,0.9554874897003174,33.0
l1,679215,3,read dogs,0.955988347530365,46.0
l1,6463343,1,read dogs,0.957095742225647,52.0
l1,4343902,4,read dogs,0.955432653427124,52.0
l1,7056020,2,read dogs,0.9569529294967651,49.0
l1,679215,3,walk dogs ,0.9570666551589966,25.0
l1,6463343,1,walk dogs ,0.9551818370819092,24.0
l1,4343902,4,walk dogs ,0.9569793343544006,25.0
l1,7056020,2,walk dogs ,0.9567516446113586,25.0
l1,679215,3,hide songs,0.9566588401794434,22.0
l1,6463343,1,hide songs,0.9553954005241394,22.0
l1,4343902,4,hide songs,0.955690324306488,21.0
l1,7056020,2,hide songs,0.9558433294296265,22.0
l1,679215,3,sing songs,0.9570164084434509,15.0
l1,6463343,1,sing songs,0.9557260274887085,15.0
l1,4343902,4,sing songs,0.9576467275619507,15.0
l1,7056020,2,sing songs,0.9560719132423401,15.0
l1,6463343,1,bend coal,0.9555456638336182,43.0
l1,679215,3,bend coal,0.9575170874595642,44.0
l1,7056020,2,bend coal,0.9572930335998535,43.0
l1,4343902,4,bend coal,0.9559211730957031,45.0
l1,6463343,1,burn coal,0.9571425914764404,27.0
l1,679215,3,burn coal,0.9563053250312805,27.0
l1,6463343,1,build houses,0.9579127430915833,15.0
l1,4343902,4,burn coal,0.9560020565986633,28.0
l1,7056020,2,burn coal,0.9558007717132568,29.0
l1,679215,3,build houses,0.9572505354881287,15.0
l1,4343902,4,build houses,0.9577655792236328,15.0
l1,7056020,2,build houses,0.9576873779296875,15.0
l1,6463343,1,chase houses,0.9557207822799683,33.0
l1,4343902,4,chase houses,0.9550848007202148,33.0
l1,6463343,1,drink beer,0.9559242129325867,26.0
l1,7056020,2,chase houses,0.9556890726089478,33.0
l1,679215,3,chase houses,0.9559292793273926,34.0
l1,4343902,4,drink beer,0.9556090831756592,25.0
l1,7056020,2,drink beer,0.9556800127029419,25.0
l1,679215,3,drink beer,0.9570147395133972,26.0
l1,6463343,1,show beer,0.9557716250419617,44.0
l1,4343902,4,show beer,0.9554805755615234,48.0
l1,7056020,2,show beer,0.9553444385528564,45.0
l1,679215,3,show beer,0.9575607776641846,45.0
l1,6463343,1,burn smells,0.9604397416114807,46.0
l1,4343902,4,burn smells,0.9594119191169739,46.0
l1,7056020,2,burn smells,0.9588258862495422,46.0
l1,6463343,1,mask smells,0.9553499221801758,36.0
l1,679215,3,burn smells,0.9551379084587097,45.0
l1,4343902,4,mask smells,0.958215594291687,37.0
l1,7056020,2,mask smells,0.955689013004303,36.0
l1,6463343,1,crack promises,0.9562090635299683,45.0
l1,679215,3,mask smells,0.9560206532478333,35.0
l1,6463343,1,keep promises,0.9562329053878784,22.0
l1,4343902,4,crack promises,0.9583958387374878,44.0
l1,7056020,2,crack promises,0.9558316469192505,44.0
l1,679215,3,crack promises,0.9568008184432983,45.0
l1,4343902,4,keep promises,0.9575992822647095,22.0
l1,6463343,1,enter contests,0.9576114416122437,28.0
l1,7056020,2,keep promises,0.9586477875709534,22.0
l1,679215,3,keep promises,0.9555608630180359,22.0
l1,4343902,4,enter contests,0.9551392197608948,28.0
l1,7056020,2,enter contests,0.9572000503540039,29.0
l1,679215,3,enter contests,0.9582304954528809,28.0
l1,6463343,1,push contests,0.9554476141929626,50.0
l1,4343902,4,push contests,0.9560694098472595,48.0
l1,6463343,1,earn trust,0.9584008455276489,27.0
l1,7056020,2,push contests,0.9576607942581177,49.0
l1,679215,3,push contests,0.9554063081741333,47.0
l1,4343902,4,earn trust,0.9581006169319153,28.0
l1,7056020,2,earn trust,0.9585302472114563,27.0
l1,6463343,1,eat trust,0.9552143812179565,40.0
l1,679215,3,earn trust,0.957466185092926,28.0
l1,6463343,1,foot bills,0.9568400979042053,24.0
l1,4343902,4,eat trust,0.9556642174720764,42.0
l1,7056020,2,eat trust,0.9557705521583557,40.0
l1,679215,3,eat trust,0.9566702246665955,43.0
l1,4343902,4,foot bills,0.958556056022644,24.0
l1,7056020,2,foot bills,0.9571328163146973,23.0
l1,679215,3,foot bills,0.9581373929977417,23.0
l1,6463343,1,catch bills,0.9600304365158081,47.0
l1,4343902,4,catch bills,0.955450713634491,48.0
l1,7056020,2,catch bills,0.9596922993659973,47.0
l1,679215,3,catch bills,0.9552057385444641,44.0
l1,6463343,1,fight accounts,0.9552013874053955,45.0
l1,4343902,4,fight accounts,0.9556436538696289,45.0
l1,7056020,2,fight accounts,0.9592876434326172,45.0
l1,6463343,1,freeze accounts,0.9566952586174011,32.0
l1,679215,3,fight accounts,0.9605811834335327,46.0
l1,6463343,1,drive growth,0.9562062621116638,17.0
l1,7056020,2,freeze accounts,0.9586025476455688,34.0
l1,4343902,4,freeze accounts,0.9560133218765259,37.0
l1,679215,3,freeze accounts,0.9582046866416931,33.0
l1,7056020,2,drive growth,0.9583798050880432,18.0
l1,6463343,1,drop growth,0.956141471862793,28.0
l1,4343902,4,drive growth,0.9582335948944092,18.0
l1,679215,3,drive growth,0.9557609558105469,17.0
l1,7056020,2,drop growth,0.9563828110694885,29.0
l1,4343902,4,drop growth,0.9563903212547302,29.0
l1,679215,3,drop growth,0.9557710289955139,28.0
l1,6463343,1,fly kids,0.9582651853561401,46.0
l1,7056020,2,fly kids,0.957886815071106,45.0
l1,6463343,1,teach kids,0.955573558807373,19.0
l1,4343902,4,fly kids,0.9588167667388916,48.0
l1,7056020,2,teach kids,0.9564509391784668,20.0
l1,679215,3,fly kids,0.9584161043167114,45.0
l1,4343902,4,teach kids,0.9581931829452515,20.0
l1,679215,3,teach kids,0.9559237957000732,19.0
l1,6463343,1,buy blame,0.9577097296714783,48.0
l1,7056020,2,buy blame,0.9578607082366943,48.0
l1,679215,3,buy blame,0.9550979733467102,37.0
l1,4343902,4,buy blame,0.9557033777236938,48.0
l1,6463343,1,shift blame,0.9560003876686096,31.0
l1,7056020,2,shift blame,0.955481767654419,30.0
l1,679215,3,shift blame,0.9584080576896667,29.0
l1,6463343,1,feel pain,0.9571930170059204,21.0
l1,4343902,4,shift blame,0.9562491774559021,29.0
l1,7056020,2,feel pain,0.9558775424957275,21.0
l1,679215,3,feel pain,0.9563710689544678,22.0
l1,4343902,4,feel pain,0.956500232219696,22.0
l1,6463343,1,waste pain,0.9569754004478455,53.0
l1,7056020,2,waste pain,0.9571830034255981,46.0
l1,4343902,4,waste pain,0.9569844007492065,47.0
l1,679215,3,waste pain,0.9564265608787537,54.0
l1,6463343,1,raise doubts,0.9582151770591736,28.0
l1,7056020,2,raise doubts,0.9582538604736328,27.0
l1,4343902,4,raise doubts,0.9556189775466919,27.0
l1,679215,3,raise doubts,0.9580456614494324,30.0
l1,6463343,1,take doubts,0.9560526013374329,36.0
l1,7056020,2,take doubts,0.9552747011184692,35.0
l1,6463343,1,catch fire,0.9576863050460815,18.0
l1,679215,3,take doubts,0.9571705460548401,36.0
l1,4343902,4,take doubts,0.9586308002471924,40.0
l1,7056020,2,catch fire,0.9576573371887207,19.0
l1,679215,3,catch fire,0.95611572265625,19.0
l1,6463343,1,cut fire,0.9561543464660645,27.0
l1,4343902,4,catch fire,0.9579523801803589,19.0
l1,7056020,2,cut fire,0.955177366733551,28.0
l1,679215,3,cut fire,0.9560755491256714,29.0
l1,6463343,1,bring boundaries,0.9571250677108765,27.0
l1,4343902,4,cut fire,0.9575599431991577,29.0
l1,7056020,2,bring boundaries,0.9575811624526978,27.0
l1,6463343,1,push boundaries,0.9578870534896851,21.0
l1,679215,3,bring boundaries,0.9579563140869141,28.0
l1,4343902,4,bring boundaries,0.956191897392273,26.0
l1,7056020,2,push boundaries,0.9580782651901245,21.0
l1,679215,3,push boundaries,0.9555930495262146,21.0
l1,4343902,4,push boundaries,0.9558331966400146,20.0
l1,6463343,1,cross costs,0.9579697847366333,39.0
l1,7056020,2,cross costs,0.9614841341972351,39.0
l1,6463343,1,cut costs,0.9562966227531433,18.0
l1,679215,3,cross costs,0.9581989049911499,36.0
l1,4343902,4,cross costs,0.956497311592102,39.0
l1,7056020,2,cut costs,0.9561773538589478,19.0
l1,679215,3,cut costs,0.9574057459831238,19.0
l1,4343902,4,cut costs,0.9587051868438721,19.0
l1,6463343,1,hear habit,0.9560969471931458,44.0
l1,7056020,2,hear habit,0.9550440311431885,43.0
l1,679215,3,hear habit,0.9560060501098633,43.0
l1,6463343,1,kick habit,0.9572625756263733,30.0
l1,4343902,4,hear habit,0.9557616114616394,43.0
l1,6463343,1,pay taxes,0.9580913186073303,13.0
l1,679215,3,kick habit,0.9581493139266968,28.0
l1,4343902,4,kick habit,0.956121563911438,29.0
l1,7056020,2,kick habit,0.9551064372062683,27.0
l1,679215,3,pay taxes,0.9557933211326599,13.0
l1,4343902,4,pay taxes,0.9557544589042664,13.0
l1,7056020,2,pay taxes,0.9583072066307068,13.0
