mode,id,participant,item,act,rt
l1,7056020,2,kick love,0.9552164673805237,16.0
l1,4343902,4,kick love,0.958065390586853,17.0
l1,7056020,2,show love,0.9586724042892456,12.0
l1,4343902,4,show love,0.9602714776992798,12.0
l1,679215,3,kick love,0.9573010206222534,19.0
l1,6463343,1,kick love,0.9568222165107727,19.0
l1,679215,3,show love,0.9565850496292114,11.0
l1,7056020,2,enter flags,0.9554451704025269,28.0
l1,4343902,4,enter flags,0.9571869969367981,30.0
l1,6463343,1,show love,0.9607898592948914,12.0
l1,7056020,2,fly flags,0.9558337330818176,17.0
l1,4343902,4,fly flags,0.957939624786377,17.0
l1,679215,3,enter flags,0.9551060795783997,27.0
l1,7056020,2,buy tickets,0.955041229724884,9.0
l1,4343902,4,buy tickets,0.9603636264801025,10.0
l1,6463343,1,enter flags,0.9571215510368347,30.0
l1,7056020,2,feel tickets,0.9582210779190063,13.0
l1,679215,3,fly flags,0.9585378170013428,18.0
l1,6463343,1,fly flags,0.9579156041145325,17.0
l1,4343902,4,feel tickets,0.9571706056594849,13.0
l1,6463343,1,buy tickets,0.9596704840660095,10.0
l1,679215,3,buy tickets,0.9607794284820557,10.0
l1,7056020,2,read dogs,0.9612538814544678,24.0
l1,6463343,1,feel tickets,0.9570629596710205,13.0
l1,679215,3,feel tickets,0.9586755037307739,13.0
l1,4343902,4,read dogs,0.9578399658203125,23.0
l1,7056020,2,walk dogs ,0.9600205421447754,16.0
l1,4343902,4,walk dogs ,0.9568866491317749,16.0
l1,6463343,1,read dogs,0.9599100351333618,24.0
l1,7056020,2,hide songs,0.9603887796401978,12.0
l1,679215,3,read dogs,0.9595733880996704,24.0
l1,4343902,4,hide songs,0.9569398164749146,12.0
l1,7056020,2,sing songs,0.9560341835021973,9.0
l1,6463343,1,walk dogs ,0.9602847099304199,16.0
l1,679215,3,walk dogs ,0.9596382975578308,16.0
l1,4343902,4,sing songs,0.9589577913284302,10.0
l1,6463343,1,hide songs,0.9571266174316406,12.0
l1,679215,3,hide songs,0.9575934410095215,12.0
l1,7056020,2,bend coal,0.9552315473556519,25.0
l1,6463343,1,sing songs,0.9592780470848083,10.0
l1,679215,3,sing songs,0.9597045183181763,10.0
l1,4343902,4,bend coal,0.9582855105400085,28.0
l1,7056020,2,burn coal,0.9587369561195374,16.0
l1,4343902,4,burn coal,0.9557341933250427,15.0
l1,6463343,1,bend coal,0.9553547501564026,27.0
l1,4343902,4,build houses,0.9581272602081299,7.0
l1,679215,3,bend coal,0.9574966430664062,29.0
l1,7056020,2,build houses,0.9581203460693359,7.0
l1,6463343,1,burn coal,0.9562156200408936,15.0
l1,679215,3,burn coal,0.9572423696517944,15.0
l1,4343902,4,chase houses,0.9625709056854248,23.0
l1,679215,3,build houses,0.9591278433799744,7.0
l1,7056020,2,chase houses,0.9645260572433472,23.0
l1,6463343,1,build houses,0.9570952653884888,7.0
l1,4343902,4,drink beer,0.9561477899551392,9.0
l1,7056020,2,drink beer,0.9570034742355347,9.0
l1,679215,3,chase houses,0.9582561254501343,23.0
l1,4343902,4,show beer,0.9559240341186523,14.0
l1,6463343,1,chase houses,0.9614155292510986,23.0
l1,679215,3,drink beer,0.9618204236030579,10.0
l1,7056020,2,show beer,0.9560757279396057,14.0
l1,6463343,1,drink beer,0.9550671577453613,9.0
l1,4343902,4,burn smells,0.9579923748970032,18.0
l1,679215,3,show beer,0.9553741216659546,15.0
l1,6463343,1,show beer,0.9590946435928345,15.0
l1,7056020,2,burn smells,0.9555036425590515,18.0
l1,4343902,4,mask smells,0.9584523439407349,17.0
l1,6463343,1,burn smells,0.9580481648445129,18.0
l1,7056020,2,mask smells,0.9563543796539307,17.0
l1,679215,3,burn smells,0.9555450081825256,17.0
l1,4343902,4,crack promises,0.9564399123191833,21.0
l1,6463343,1,mask smells,0.9550886750221252,18.0
l1,7056020,2,crack promises,0.9574496150016785,21.0
l1,679215,3,mask smells,0.9561624526977539,17.0
l1,4343902,4,keep promises,0.9552897214889526,11.0
l1,7056020,2,keep promises,0.9553759098052979,11.0
l1,6463343,1,crack promises,0.9590486288070679,22.0
l1,679215,3,crack promises,0.9552680253982544,21.0
l1,4343902,4,enter contests,0.955650806427002,18.0
l1,6463343,1,keep promises,0.958304762840271,11.0
l1,679215,3,keep promises,0.9603487253189087,12.0
l1,7056020,2,enter contests,0.9565742015838623,17.0
l1,4343902,4,push contests,0.9566766023635864,15.0
l1,6463343,1,enter contests,0.959060549736023,18.0
l1,679215,3,enter contests,0.9570783972740173,18.0
l1,4343902,4,earn trust,0.9603826999664307,10.0
l1,6463343,1,push contests,0.9566957354545593,15.0
l1,7056020,2,push contests,0.9576888084411621,15.0
l1,4343902,4,eat trust,0.9582278728485107,13.0
l1,679215,3,push contests,0.9586783647537231,16.0
l1,6463343,1,earn trust,0.9615010023117065,10.0
l1,7056020,2,earn trust,0.9606783986091614,10.0
l1,6463343,1,eat trust,0.9591116309165955,13.0
l1,679215,3,earn trust,0.9597344398498535,10.0
l1,4343902,4,foot bills,0.9590372443199158,13.0
l1,7056020,2,eat trust,0.9585937261581421,13.0
l1,6463343,1,foot bills,0.9557797312736511,13.0
l1,679215,3,eat trust,0.9574878215789795,13.0
l1,7056020,2,foot bills,0.9553813934326172,12.0
l1,4343902,4,catch bills,0.9730218648910522,18.0
l1,679215,3,foot bills,0.9565426111221313,13.0
l1,6463343,1,catch bills,0.9768121242523193,18.0
l1,7056020,2,catch bills,0.976356565952301,18.0
l1,4343902,4,fight accounts,0.9656792879104614,21.0
l1,679215,3,catch bills,0.9741430878639221,18.0
l1,6463343,1,fight accounts,0.966256320476532,21.0
l1,7056020,2,fight accounts,0.9656140208244324,21.0
l1,6463343,1,freeze accounts,0.9575660228729248,16.0
l1,4343902,4,freeze accounts,0.9593328237533569,18.0
l1,679215,3,fight accounts,0.9584375619888306,20.0
l1,6463343,1,drive growth,0.9564415216445923,12.0
l1,4343902,4,drive growth,0.959397554397583,13.0
l1,7056020,2,freeze accounts,0.9558804035186768,16.0
l1,679215,3,freeze accounts,0.9591029286384583,16.0
l1,7056020,2,drive growth,0.9553931951522827,12.0
l1,4343902,4,drop growth,0.9560567140579224,21.0
l1,679215,3,drive growth,0.9571269750595093,12.0
l1,6463343,1,drop growth,0.9606990814208984,22.0
l1,4343902,4,fly kids,0.9558258056640625,11.0
l1,7056020,2,drop growth,0.9607497453689575,22.0
l1,4343902,4,teach kids,0.9565032124519348,9.0
l1,679215,3,drop growth,0.9557414054870605,21.0
l1,6463343,1,fly kids,0.9577080011367798,11.0
l1,679215,3,fly kids,0.9598634839057922,11.0
l1,6463343,1,teach kids,0.9585041999816895,9.0
l1,7056020,2,fly kids,0.9563615322113037,11.0
l1,4343902,4,buy blame,0.9718639254570007,21.0
l1,679215,3,teach kids,0.9600602388381958,9.0
l1,7056020,2,teach kids,0.956946611404419,9.0
l1,6463343,1,buy blame,0.9706094264984131,21.0
l1,4343902,4,shift blame,0.9570958018302917,18.0
l1,679215,3,buy blame,0.9739623069763184,21.0
l1,7056020,2,buy blame,0.9553511738777161,20.0
